dataset,split,bucket_feature,bucket,method,n_queries,recall_at_5,mrr,ndcg_at_5,reward,reward_delta_vs_train_best,reward_delta_vs_heuristic,rewrite_cost,retrieval_calls,oracle_margin,oracle_tie_count
nfcorpus,test,action_reward_std,low,Selective retrieval policy,133,0.10152283484428626,0.4066416040100251,0.30422526979400216,0.3048436368492988,-0.00015737397633069916,0.0001534448365812513,0.0,1.0,0.0,8.639097744360901
nfcorpus,test,action_reward_std,low,Confidence-gated retrieval policy,133,0.10152283484428626,0.4066416040100251,0.30422526979400216,0.3048436368492988,-0.00015737397633069916,0.0001534448365812513,0.0,1.0,0.0,8.639097744360901
nfcorpus,test,action_reward_std,low,Oracle retrieval action,133,0.10191860907744656,0.40726817042606517,0.30896187684654514,0.30555269429047915,0.0005516834648496283,0.0008625022777615787,0.0,1.0,0.0,8.639097744360901
nfcorpus,test,action_reward_std,mid,Train-best retrieval action,67,0.11432999578257574,0.691044776119403,0.47853098505053104,0.45985238384227733,0.0,0.014835911739634278,0.0,1.0,0.016356391624029184,4.641791044776119
nfcorpus,test,action_reward_std,mid,Heuristic retrieval router,67,0.10770303926682215,0.6746268656716418,0.43582509125860214,0.44501647210264306,-0.014835911739634278,0.0,0.0,1.0,0.016356391624029184,4.641791044776119
nfcorpus,test,action_reward_std,mid,Selective retrieval policy,67,0.10768061936944426,0.6855721393034826,0.44892126145190653,0.4504666890211856,-0.00938569482109175,0.0054502169185425275,0.0,1.0,0.016356391624029184,4.641791044776119
nfcorpus,test,action_reward_std,mid,Confidence-gated retrieval policy,67,0.10768061936944426,0.6855721393034826,0.44892126145190653,0.4504666890211856,-0.00938569482109175,0.0054502169185425275,0.0,1.0,0.016356391624029184,4.641791044776119
nfcorpus,test,action_reward_std,mid,Oracle retrieval action,67,0.14213164527414404,0.7268656716417911,0.5711507046055193,0.5055644810950396,0.04571209725276226,0.06054800899239654,0.0,1.0,0.016356391624029184,4.641791044776119
nfcorpus,test,action_reward_std,high,Train-best retrieval action,100,0.15520590355802874,0.525,0.35144979647017266,0.4177059035580287,0.0,-0.04775416119759279,0.0,1.0,0.018903129358899654,4.69
nfcorpus,test,action_reward_std,high,Heuristic retrieval router,100,0.1804600647556215,0.57,0.3624237545606761,0.4654600647556215,0.04775416119759279,0.0,0.0,1.0,0.018903129358899654,4.69
nfcorpus,test,action_reward_std,high,Selective retrieval policy,100,0.1998624023080727,0.6283333333333334,0.4112795374323061,0.5140290689747394,0.09632316541671071,0.04856900421911792,0.0,1.0,0.018903129358899654,4.69
nfcorpus,test,action_reward_std,high,Confidence-gated retrieval policy,100,0.1998624023080727,0.6283333333333334,0.4112795374323061,0.5140290689747394,0.09632316541671071,0.04856900421911792,0.0,1.0,0.018903129358899654,4.69
nfcorpus,test,action_reward_std,high,Oracle retrieval action,100,0.23919203318359855,0.8198333333333332,0.5224987694261912,0.6473086998502652,0.22960279629223646,0.18184863509464366,0.0018,1.06,0.018903129358899654,4.69
nfcorpus,test,bm25_dense_doc_overlap,low,Train-best retrieval action,179,0.07005102809241678,0.3878026070763501,0.23962351282073788,0.2639523316305919,0.0,-0.029146295798089583,0.0,1.0,0.01038796169247983,6.5195530726256985
nfcorpus,test,bm25_dense_doc_overlap,low,Heuristic retrieval router,179,0.08858279875084167,0.4090316573556797,0.24682796071357035,0.2930986274286815,0.029146295798089583,0.0,0.0,1.0,0.01038796169247983,6.5195530726256985
