dataset,policy,step,chosen_action,oracle_action,reward,oracle_reward,regret,cumulative_reward,cumulative_oracle_reward,cumulative_regret,moving_average_reward,oracle_match_rate,action_entropy
scifact,LinUCB selected-action replay,348,hybrid_keep,bm25_keep,-0.03,0.0,0.03,366.0900000000012,417.8033333333335,51.7133333333335,1.0735666666666668,0.1518624641833811,1.2262550846305846
scifact,LinUCB selected-action replay,349,hybrid_keep,bm25_keep,1.47,1.5,0.030000000000000027,367.56000000000125,419.3033333333335,51.7433333333335,1.0735666666666668,0.15142857142857144,1.2241078829996725
scifact,LinUCB selected-action replay,350,hybrid_keep,bm25_keep,1.47,1.5,0.030000000000000027,369.0300000000013,420.8033333333335,51.773333333333504,1.0735666666666668,0.150997150997151,1.2219683491731899
scifact,LinUCB selected-action replay,351,hybrid_keep,bm25_keep,1.095,1.1,0.0050000000000001155,370.1250000000013,421.90333333333353,51.77833333333351,1.0654666666666666,0.15056818181818182,1.2198364487237148
scifact,LinUCB selected-action replay,352,hybrid_keep,bm25_keep,1.47,1.5,0.030000000000000027,371.59500000000133,423.40333333333353,51.80833333333351,1.0654666666666666,0.1501416430594901,1.2177121472982066
scifact,LinUCB selected-action replay,353,bm25_keep,bm25_keep,0.0,0.0,0.0,371.59500000000133,423.40333333333353,51.80833333333351,1.0360666666666665,0.15254237288135594,1.222367419869751
scifact,LinUCB selected-action replay,354,hybrid_keep,dense_keep,1.1366666666666667,1.25,0.11333333333333329,372.731666666668,424.65333333333353,51.92166666666684,1.0354666666666668,0.15211267605633802,1.2202550124301272
scifact,LinUCB selected-action replay,355,hybrid_keep,bm25_keep,1.47,1.5,0.030000000000000027,374.201666666668,426.15333333333353,51.95166666666684,1.0423666666666667,0.15168539325842698,1.2181500578222761
scifact,LinUCB selected-action replay,356,hybrid_keep,dense_keep,1.22,1.5,0.28,375.42166666666805,427.65333333333353,52.23166666666684,1.0434333333333334,0.15126050420168066,1.2160525228647294
scifact,LinUCB selected-action replay,357,hybrid_keep,bm25_keyword,-0.03,1.1666666666666667,1.1966666666666668,375.3916666666681,428.8200000000002,53.428333333333505,1.0128333333333333,0.15083798882681565,1.2139623744505745
scifact,LinUCB selected-action replay,358,hybrid_keep,bm25_keep,1.47,1.5,0.030000000000000027,376.8616666666681,430.3200000000002,53.458333333333506,1.0122333333333335,0.15041782729805014,1.2118795795504085
scifact,LinUCB selected-action replay,359,hybrid_keep,bm25_keep,1.47,1.5,0.030000000000000027,378.3316666666681,431.8200000000002,53.48833333333351,1.0216333333333334,0.15,1.2098041052151736
scifact,LinUCB selected-action replay,360,hybrid_keep,bm25_keep,1.22,1.5,0.28,379.55166666666815,433.3200000000002,53.76833333333351,1.0166333333333335,0.14958448753462603,1.2077359185788816
scifact,LinUCB selected-action replay,361,hybrid_keep,bm25_keep,1.22,1.5,0.28,380.7716666666682,434.8200000000002,54.04833333333351,1.0110333333333335,0.14917127071823205,1.2056749868612273
scifact,LinUCB selected-action replay,362,bm25_keep,bm25_keep,1.5,1.5,0.0,382.2716666666682,436.3200000000002,54.04833333333351,1.0160333333333333,0.15151515151515152,1.210266804090938
scifact,LinUCB selected-action replay,363,dense_keep,dense_keep,1.5,1.5,0.0,383.7716666666682,437.8200000000002,54.04833333333351,1.0160333333333333,0.15384615384615385,1.2151782840139869
scifact,LinUCB selected-action replay,364,hybrid_keep,bm25_keep,1.47,1.5,0.030000000000000027,385.2416666666682,439.3200000000002,54.07833333333351,1.0160333333333333,0.15342465753424658,1.2131315387591863
scifact,LinUCB selected-action replay,365,hybrid_keep,bm25_keep,-0.03,0.0,0.03,385.21166666666824,439.3200000000002,54.10833333333351,0.9926999999999999,0.15300546448087432,1.2110918462847047
scifact,LinUCB selected-action replay,366,hybrid_keep,bm25_keep,1.1366666666666667,1.25,0.11333333333333329,386.3483333333349,440.5700000000002,54.22166666666685,0.9854333333333334,0.15258855585831063,1.2090591757024083
scifact,LinUCB selected-action replay,367,bm25_keep,bm25_keep,1.5,1.5,0.0,387.8483333333349,442.0700000000002,54.22166666666685,1.0154333333333334,0.15489130434782608,1.213554699908955
scifact,LinUCB selected-action replay,368,dense_keep,dense_keep,0.75,0.75,0.0,388.5983333333349,442.8200000000002,54.22166666666685,1.0010333333333334,0.15718157181571815,1.2183591298741854
scifact,LinUCB selected-action replay,369,hybrid_keep,bm25_keep,-0.03,0.0,0.03,388.5683333333349,442.8200000000002,54.25166666666685,1.0010333333333334,0.15675675675675677,1.2163404274623333
scifact,LinUCB selected-action replay,370,hybrid_keep,bm25_keyword,1.47,1.5,0.030000000000000027,390.03833333333495,444.3200000000002,54.28166666666685,1.0010333333333332,0.15633423180592992,1.2143285531381127
scifact,LinUCB selected-action replay,371,hybrid_keep,bm25_keep,1.22,1.5,0.28,391.258333333335,445.8200000000002,54.56166666666685,1.0254333333333332,0.15591397849462366,1.2123234777824206
scifact,LinUCB selected-action replay,372,hybrid_keep,dense_keep,-0.03,1.125,1.155,391.228333333335,446.9450000000002,55.71666666666685,1.0014999999999998,0.1554959785522788,1.210325172338027
scifact,LinUCB selected-action replay,373,hybrid_keep,bm25_keep,1.22,1.5,0.28,392.44833333333503,448.4450000000002,55.996666666666854,1.0009000000000001,0.15508021390374332,1.208333607811983
scifact,LinUCB selected-action replay,374,hybrid_keep,bm25_keyword,1.47,1.5,0.030000000000000027,393.91833333333506,449.9450000000002,56.026666666666856,1.0009000000000001,0.15466666666666667,1.206348755277943
scifact,LinUCB selected-action replay,375,hybrid_keep,bm25_keep,1.47,1.5,0.030000000000000027,395.3883333333351,451.4450000000002,56.05666666666686,1.0309,0.15425531914893617,1.2043705858783955
scifact,LinUCB selected-action replay,376,hybrid_keep,bm25_keep,1.47,1.5,0.030000000000000027,396.8583333333351,452.9450000000002,56.08666666666686,1.0603,0.15384615384615385,1.2023990708268089
scifact,LinUCB selected-action replay,377,hybrid_keep,dense_keep,1.095,1.25,0.15500000000000003,397.95333333333514,454.1950000000002,56.24166666666686,1.0528,0.15343915343915343,1.2004341814096937
scifact,LinUCB selected-action replay,378,hybrid_keep,bm25_keep,1.47,1.5,0.030000000000000027,399.42333333333517,455.6950000000002,56.27166666666686,1.0522,0.15303430079155672,1.1984758889885856
scifact,LinUCB selected-action replay,379,hybrid_keep,bm25_keep,1.47,1.5,0.030000000000000027,400.8933333333352,457.1950000000002,56.30166666666686,1.0516,0.15263157894736842,1.1965241650019467
scifact,LinUCB selected-action replay,380,hybrid_keep,hybrid_keep,1.1366666666666667,1.1366666666666667,0.0,402.03000000000185,458.3316666666669,56.30166666666686,1.0449333333333333,0.15485564304461943,1.194578980966996
scifact,LinUCB selected-action replay,381,hybrid_keep,bm25_keep,1.47,1.5,0.030000000000000027,403.5000000000019,459.8316666666669,56.33166666666686,1.0443333333333333,0.1544502617801047,1.1926403084814594
scifact,LinUCB selected-action replay,382,hybrid_keep,bm25_keep,-0.03,0.0,0.03,403.4700000000019,459.8316666666669,56.36166666666686,1.0193333333333332,0.15404699738903394,1.190708119225255
scifact,LinUCB selected-action replay,383,hybrid_keep,bm25_keep,1.47,1.5,0.030000000000000027,404.94000000000193,461.3316666666669,56.391666666666865,1.0243333333333333,0.15364583333333334,1.1887823849621053
scifact,LinUCB selected-action replay,384,hybrid_keep,dense_keep,1.47,1.5,0.030000000000000027,406.41000000000196,462.8316666666669,56.421666666666866,1.0537333333333334,0.15324675324675324,1.1868630775410818
scifact,LinUCB selected-action replay,385,bm25_keep,bm25_keep,1.5,1.5,0.0,407.91000000000196,464.3316666666669,56.421666666666866,1.0837333333333334,0.15544041450777202,1.1913119006135582
scifact,LinUCB selected-action replay,386,hybrid_keep,bm25_keep,0.6366666666666666,0.75,0.1133333333333334,408.5466666666686,465.0816666666669,56.5350000000002,1.0670666666666666,0.15503875968992248,1.1894020969877992
scifact,LinUCB selected-action replay,387,dense_keep,bm25_keep,1.0,1.0,0.0,409.5466666666686,466.0816666666669,56.5350000000002,1.0637333333333334,0.15463917525773196,1.1941413264670893
scifact,LinUCB selected-action replay,388,bm25_keep,bm25_keep,1.5,1.5,0.0,411.0466666666686,467.5816666666669,56.5350000000002,1.0943333333333332,0.15681233933161953,1.198494553603447
scifact,LinUCB selected-action replay,389,bm25_keep,bm25_keep,1.5,1.5,0.0,412.5466666666686,469.0816666666669,56.5350000000002,1.0999333333333332,0.15897435897435896,1.2027651653576479
scifact,LinUCB selected-action replay,390,bm25_keep,bm25_keep,1.5,1.5,0.0,414.0466666666686,470.5816666666669,56.5350000000002,1.1005333333333334,0.16112531969309463,1.2069550607347321
scifact,LinUCB selected-action replay,391,hybrid_keep,bm25_keep,1.47,1.5,0.030000000000000027,415.51666666666864,472.0816666666669,56.565000000000204,1.1305333333333332,0.16071428571428573,1.2050640119269391
scifact,LinUCB selected-action replay,392,hybrid_keep,bm25_keyword,1.22,1.5,0.28,416.73666666666867,473.5816666666669,56.845000000000205,1.1255333333333333,0.16030534351145037,1.2031790255198749
scifact,LinUCB selected-action replay,393,dense_keep,bm25_keyword,0.0,1.125,1.125,416.73666666666867,474.7066666666669,57.970000000000205,1.0961333333333334,0.1598984771573604,1.2077910892905106
scifact,LinUCB selected-action replay,394,dense_keep,bm25_keep,1.5,1.5,0.0,418.23666666666867,476.2066666666669,57.970000000000205,1.1017333333333332,0.15949367088607594,1.212314527083599
scifact,LinUCB selected-action replay,395,hybrid_keep,bm25_keep,-0.03,0.0,0.03,418.2066666666687,476.2066666666669,58.000000000000206,1.1011333333333335,0.1590909090909091,1.2104404684351353
scifact,LinUCB selected-action replay,396,bm25_keep,bm25_keep,1.5,1.5,0.0,419.7066666666687,477.7066666666669,58.000000000000206,1.1011333333333335,0.16120906801007556,1.21453704237575
scifact,LinUCB selected-action replay,397,bm25_keep,bm25_keep,1.5,1.5,0.0,421.2066666666687,479.2066666666669,58.000000000000206,1.1017333333333332,0.16331658291457288,1.2185574280442875
scifact,LinUCB selected-action replay,398,hybrid_keep,bm25_keep,1.47,1.5,0.030000000000000027,422.6766666666687,480.7066666666669,58.03000000000021,1.1317333333333333,0.16290726817042606,1.2166964944878873
scifact,LinUCB selected-action replay,399,bm25_keep,bm25_keep,1.5,1.5,0.0,424.1766666666687,482.2066666666669,58.03000000000021,1.1323333333333334,0.165,1.2206462018695803
scifact,LinUCB selected-action replay,400,hybrid_keep,bm25_keep,1.22,1.5,0.28,425.39666666666875,483.7066666666669,58.31000000000021,1.1273333333333333,0.16458852867830423,1.2187948164261886
scifact,LinUCB selected-action replay,401,hybrid_keep,bm25_keep,1.47,1.5,0.030000000000000027,426.8666666666688,485.2066666666669,58.34000000000021,1.1348333333333334,0.16417910447761194,1.2169491303609394
scifact,LinUCB selected-action replay,402,bm25_keep,bm25_keep,1.5,1.5,0.0,428.3666666666688,486.7066666666669,58.34000000000021,1.1354333333333333,0.1662531017369727,1.2208338656401732
scifact,LinUCB selected-action replay,403,bm25_keep,bm25_keep,1.5,1.5,0.0,429.8666666666688,488.2066666666669,58.34000000000021,1.1654333333333333,0.16831683168316833,1.2246477018905484
scifact,LinUCB selected-action replay,404,hybrid_keep,bm25_keep,1.47,1.5,0.030000000000000027,431.3366666666688,489.7066666666669,58.37000000000021,1.1721,0.16790123456790124,1.222815427822411
scifact,LinUCB selected-action replay,405,hybrid_keep,dense_keep,0.6366666666666666,1.25,0.6133333333333334,431.97333333333546,490.9566666666669,58.98333333333355,1.1554333333333333,0.16748768472906403,1.2209887004079403
scifact,LinUCB selected-action replay,406,hybrid_keep,dense_keep,1.22,1.5,0.28,433.1933333333355,492.4566666666669,59.26333333333355,1.1554333333333333,0.16707616707616707,1.219167499209214
scifact,LinUCB selected-action replay,407,hybrid_keep,bm25_keep,1.47,1.5,0.030000000000000027,434.6633333333355,493.9566666666669,59.29333333333355,1.1854333333333333,0.16666666666666666,1.2173518038073632
scifact,LinUCB selected-action replay,408,bm25_keep,bm25_keep,1.5,1.5,0.0,436.1633333333355,495.4566666666669,59.29333333333355,1.1860333333333333,0.1687041564792176,1.2211121785999617
scifact,LinUCB selected-action replay,409,hybrid_keep,bm25_keep,1.47,1.5,0.030000000000000027,437.63333333333554,496.9566666666669,59.32333333333355,1.1860333333333333,0.16829268292682928,1.2193058154518768
scifact,LinUCB selected-action replay,410,dense_keep,dense_keep,1.25,1.25,0.0,438.88333333333554,498.2066666666669,59.32333333333355,1.1866333333333332,0.170316301703163,1.2236944877844238
scifact,LinUCB selected-action replay,411,hybrid_keep,bm25_keep,-0.03,0.0,0.03,438.85333333333557,498.2066666666669,59.35333333333355,1.1616333333333333,0.16990291262135923,1.221895775762351
scifact,LinUCB selected-action replay,412,dense_keep,bm25_keep,1.5,1.5,0.0,440.35333333333557,499.7066666666669,59.35333333333355,1.1616333333333333,0.1694915254237288,1.2262054036514358
scifact,LinUCB selected-action replay,413,bm25_keep,bm25_keep,1.5,1.5,0.0,441.85333333333557,501.2066666666669,59.35333333333355,1.1616333333333333,0.17149758454106281,1.2298842421832912
scifact,LinUCB selected-action replay,414,hybrid_keep,bm25_keep,1.47,1.5,0.030000000000000027,443.3233333333356,502.7066666666669,59.38333333333355,1.1616333333333333,0.1710843373493976,1.2280970857198483
scifact,LinUCB selected-action replay,415,hybrid_keep,bm25_keep,-0.03,0.0,0.03,443.2933333333356,502.7066666666669,59.413333333333554,1.1616333333333335,0.17067307692307693,1.2263151617344805
scifact,LinUCB selected-action replay,416,dense_keep,bm25_keep,0.0,0.0,0.0,443.2933333333356,502.7066666666669,59.413333333333554,1.1389,0.17026378896882494,1.2305397024286846
scifact,LinUCB selected-action replay,417,bm25_keep,bm25_keep,1.5,1.5,0.0,444.7933333333356,504.2066666666669,59.413333333333554,1.1389,0.1722488038277512,1.2341505240661175
scifact,LinUCB selected-action replay,418,hybrid_keep,dense_keep,0.4033333333333333,0.4583333333333333,0.05499999999999999,445.19666666666893,504.6650000000002,59.468333333333554,1.1319666666666666,0.1718377088305489,1.2323800891407157
scifact,LinUCB selected-action replay,419,hybrid_keep,dense_keep,1.22,1.5,0.28,446.41666666666896,506.1650000000002,59.748333333333555,1.1569666666666665,0.17142857142857143,1.2306147561004612
scifact,LinUCB selected-action replay,420,hybrid_keep,dense_keyword,0.72,1.5,0.78,447.136666666669,507.6650000000002,60.528333333333556,1.1419666666666668,0.171021377672209,1.2288545075768271
scifact,LinUCB selected-action replay,421,hybrid_keep,bm25_keep,-0.03,0.0,0.03,447.106666666669,507.6650000000002,60.55833333333356,1.1169666666666667,0.17061611374407584,1.227099326202411
scifact,LinUCB selected-action replay,422,bm25_keep,bm25_keep,1.5,1.5,0.0,448.606666666669,509.1650000000002,60.55833333333356,1.1475666666666668,0.17257683215130024,1.2306620640028814
scifact,LinUCB selected-action replay,423,dense_keep,bm25_keep,1.5,1.5,0.0,450.106666666669,510.6650000000002,60.55833333333356,1.1531666666666667,0.1721698113207547,1.2347991153615538
scifact,LinUCB selected-action replay,424,dense_keep,bm25_keep,0.0,0.0,0.0,450.106666666669,510.6650000000002,60.55833333333356,1.1237666666666666,0.17176470588235293,1.2388618382050016
scifact,LinUCB selected-action replay,425,hybrid_keep,bm25_keep,0.97,1.0,0.030000000000000027,451.07666666666904,511.6650000000002,60.58833333333356,1.1137666666666666,0.17136150234741784,1.2371203819159085
scifact,LinUCB selected-action replay,426,dense_keep,bm25_keep,0.0,0.0,0.0,451.07666666666904,511.6650000000002,60.58833333333356,1.0843666666666667,0.17096018735362997,1.2411130865258777
scifact,LinUCB selected-action replay,427,hybrid_keep,bm25_keep,1.47,1.5,0.030000000000000027,452.54666666666907,513.1650000000002,60.61833333333356,1.0918666666666668,0.1705607476635514,1.2393791531592544
scifact,LinUCB selected-action replay,428,bm25_keyword,bm25_keep,0.0,0.0,0.0,452.54666666666907,513.1650000000002,60.61833333333356,1.0624666666666667,0.17016317016317017,1.253811739295132
scifact,LinUCB selected-action replay,429,bm25_keep,bm25_keep,1.5,1.5,0.0,454.04666666666907,514.6650000000002,60.61833333333356,1.0630666666666666,0.17209302325581396,1.2572570635974996
scifact,LinUCB selected-action replay,430,hybrid_keep,bm25_keep,-0.03,1.1,1.1300000000000001,454.0166666666691,515.7650000000002,61.74833333333356,1.0397333333333334,0.1716937354988399,1.2555101030076856
scifact,LinUCB selected-action replay,431,hybrid_keep,bm25_keep,-0.03,0.0,0.03,453.9866666666691,515.7650000000002,61.77833333333356,1.0097333333333334,0.1712962962962963,1.2537679931783652
scifact,LinUCB selected-action replay,432,bm25_keep,bm25_keep,1.5,1.5,0.0,455.4866666666691,517.2650000000002,61.77833333333356,1.0403333333333333,0.17321016166281755,1.2571614782085425
scifact,LinUCB selected-action replay,433,hybrid_keep,bm25_keep,1.22,1.5,0.28,456.70666666666915,518.7650000000002,62.058333333333564,1.0353333333333334,0.1728110599078341,1.2554280645205194
scifact,LinUCB selected-action replay,434,hybrid_keep,dense_keep,1.22,1.25,0.030000000000000027,457.9266666666692,520.0150000000002,62.088333333333566,1.0303333333333333,0.1724137931034483,1.253699423968982
scifact,LinUCB selected-action replay,435,dense_keep,bm25_keyword,0.0,1.5,1.5,457.9266666666692,521.5150000000002,63.588333333333566,1.0003333333333333,0.1720183486238532,1.257581692401108
scifact,LinUCB selected-action replay,436,dense_keep,dense_keep,1.5,1.5,0.0,459.4266666666692,523.0150000000002,63.588333333333566,1.0176,0.17391304347826086,1.2613958433544528
scifact,LinUCB selected-action replay,437,hybrid_keep,bm25_keep,1.47,1.5,0.030000000000000027,460.8966666666692,524.5150000000002,63.61833333333357,1.0270000000000001,0.1735159817351598,1.259677352680511
scifact,LinUCB selected-action replay,438,hybrid_keep,dense_keyword,1.1366666666666667,1.5,0.3633333333333333,462.03333333333586,526.0150000000002,63.9816666666669,1.0197333333333334,0.17312072892938496,1.2579635242513667
scifact,LinUCB selected-action replay,439,dense_keep,bm25_keep,0.8333333333333333,1.5,0.6666666666666667,462.8666666666692,527.5150000000002,64.64833333333357,1.0064,0.17272727272727273,1.2617167250823371
scifact,LinUCB selected-action replay,440,hybrid_keep,bm25_keep,1.47,1.5,0.030000000000000027,464.3366666666692,529.0150000000002,64.67833333333357,1.0058,0.17233560090702948,1.2600103445888502
scifact,LinUCB selected-action replay,441,hybrid_keep,bm25_keep,1.47,1.5,0.030000000000000027,465.80666666666923,530.5150000000002,64.70833333333357,1.0058,0.17194570135746606,1.2583085575751702
scifact,LinUCB selected-action replay,442,bm25_keep,bm25_keep,0.9166666666666666,0.9166666666666666,0.0,466.7233333333359,531.4316666666668,64.70833333333357,0.9997333333333335,0.17381489841986456,1.2616402865554692
scifact,LinUCB selected-action replay,443,bm25_keep,bm25_keep,1.5,1.5,0.0,468.2233333333359,532.9316666666668,64.70833333333357,1.0297333333333334,0.17567567567567569,1.264915843534447
scifact,LinUCB selected-action replay,444,hybrid_keep,bm25_keep,1.47,1.5,0.030000000000000027,469.69333333333594,534.4316666666668,64.73833333333357,1.0291333333333335,0.1752808988764045,1.263226036180599
scifact,LinUCB selected-action replay,445,hybrid_keep,bm25_keep,1.22,1.5,0.28,470.91333333333597,535.9316666666668,65.01833333333357,1.0541333333333334,0.17488789237668162,1.2615407077466616
scifact,LinUCB selected-action replay,446,bm25_keep,bm25_keep,1.5,1.5,0.0,472.41333333333597,537.4316666666668,65.01833333333357,1.0541333333333334,0.1767337807606264,1.2647687974201962
scifact,LinUCB selected-action replay,447,hybrid_keep,bm25_keep,1.22,1.5,0.28,473.633333333336,538.9316666666668,65.29833333333357,1.0485333333333333,0.17633928571428573,1.263091685262567
scifact,LinUCB selected-action replay,448,hybrid_keep,bm25_keep,1.47,1.5,0.030000000000000027,475.103333333336,540.4316666666668,65.32833333333357,1.0485333333333333,0.1759465478841871,1.2614189827941569
scifact,LinUCB selected-action replay,449,hybrid_keep,bm25_keep,1.47,1.5,0.030000000000000027,476.57333333333605,541.9316666666668,65.35833333333358,1.0479333333333332,0.17555555555555555,1.2597506770922142
scifact,LinUCB selected-action replay,450,hybrid_keep,bm25_keep,1.47,1.5,0.030000000000000027,478.0433333333361,543.4316666666668,65.38833333333358,1.0529333333333333,0.17516629711751663,1.2580867552145873
scifact,LinUCB selected-action replay,451,dense_keep,dense_keep,1.125,1.125,0.0,479.1683333333361,544.5566666666668,65.38833333333358,1.0460333333333334,0.17699115044247787,1.2617719196927089
scifact,LinUCB selected-action replay,452,hybrid_keep,bm25_keyword,1.47,1.5,0.030000000000000027,480.6383333333361,546.0566666666668,65.41833333333358,1.0454333333333334,0.17660044150110377,1.2601149430555216
scifact,LinUCB selected-action replay,453,bm25_keep,bm25_keep,1.5,1.5,0.0,482.1383333333361,547.5566666666668,65.41833333333358,1.0454333333333334,0.17841409691629956,1.2632997775877273
scifact,LinUCB selected-action replay,454,hybrid_keep,dense_keep,1.22,1.5,0.28,483.35833333333613,549.0566666666668,65.69833333333358,1.0404333333333333,0.17802197802197803,1.2616507390073433
scifact,LinUCB selected-action replay,455,hybrid_keep,bm25_keep,1.47,1.5,0.030000000000000027,484.82833333333616,550.5566666666668,65.72833333333358,1.0571,0.17763157894736842,1.2600059685753158
scifact,LinUCB selected-action replay,456,hybrid_keep,bm25_keep,1.47,1.5,0.030000000000000027,486.2983333333362,552.0566666666668,65.75833333333358,1.0621,0.1772428884026258,1.2583654539834932
scifact,LinUCB selected-action replay,457,dense_keep,bm25_keep,0.0,0.0,0.0,486.2983333333362,552.0566666666668,65.75833333333358,1.0327,0.17685589519650655,1.2619908150709473
scifact,LinUCB selected-action replay,458,hybrid_keep,bm25_keep,-0.03,0.0,0.03,486.2683333333362,552.0566666666668,65.78833333333358,1.0021,0.17647058823529413,1.260357073190379
scifact,LinUCB selected-action replay,459,hybrid_keep,bm25_keep,1.22,1.5,0.28,487.48833333333624,553.5566666666668,66.06833333333358,0.9971000000000001,0.17608695652173914,1.2587275273665819
scifact,LinUCB selected-action replay,460,bm25_keep,bm25_keep,1.5,1.5,0.0,488.98833333333624,555.0566666666668,66.06833333333358,1.0021,0.17787418655097614,1.2618702394651955
scifact,LinUCB selected-action replay,461,hybrid_keep,bm25_keep,0.6366666666666666,0.6666666666666666,0.030000000000000027,489.6250000000029,555.7233333333335,66.09833333333358,1.0154333333333334,0.1774891774891775,1.2602483671456022
scifact,LinUCB selected-action replay,462,hybrid_keep,bm25_keep,1.47,1.5,0.030000000000000027,491.0950000000029,557.2233333333335,66.12833333333359,1.0148333333333333,0.1771058315334773,1.2586306280745507
scifact,LinUCB selected-action replay,463,hybrid_keep,bm25_keep,-0.03,0.0,0.03,491.06500000000295,557.2233333333335,66.15833333333359,0.9842333333333333,0.17672413793103448,1.2570170105205392
scifact,LinUCB selected-action replay,464,hybrid_keep,bm25_keep,1.47,1.5,0.030000000000000027,492.535000000003,558.7233333333335,66.18833333333359,0.9842333333333332,0.17634408602150536,1.2554075027347378
scifact,LinUCB selected-action replay,465,hybrid_keep,bm25_keep,-0.03,0.0,0.03,492.505000000003,558.7233333333335,66.21833333333359,0.9842333333333333,0.1759656652360515,1.2538020929524274
scifact,LinUCB selected-action replay,466,hybrid_keep,bm25_keep,1.47,1.5,0.030000000000000027,493.97500000000304,560.2233333333335,66.24833333333359,1.0136333333333334,0.17558886509635974,1.252200769394402
scifact,LinUCB selected-action replay,467,hybrid_keep,dense_keep,1.47,1.5,0.030000000000000027,495.44500000000306,561.7233333333335,66.27833333333359,1.0130333333333332,0.1752136752136752,1.2506035202683379
scifact,LinUCB selected-action replay,468,hybrid_keep,bm25_keep,-0.03,0.0,0.03,495.4150000000031,561.7233333333335,66.3083333333336,1.0043666666666666,0.17484008528784648,1.249010333770129
scifact,LinUCB selected-action replay,469,hybrid_keep,bm25_keep,1.47,1.5,0.030000000000000027,496.8850000000031,563.2233333333335,66.3383333333336,1.0093666666666667,0.17446808510638298,1.247421198085189
scifact,LinUCB selected-action replay,470,hybrid_keep,bm25_keep,1.47,1.5,0.030000000000000027,498.35500000000314,564.7233333333335,66.3683333333336,1.0243666666666664,0.1740976645435244,1.245836101389721
scifact,LinUCB selected-action replay,471,hybrid_keep,bm25_keep,1.47,1.5,0.030000000000000027,499.8250000000032,566.2233333333335,66.3983333333336,1.0543666666666667,0.17372881355932204,1.244255031851957
scifact,LinUCB selected-action replay,472,bm25_keep,bm25_keep,1.5,1.5,0.0,501.3250000000032,567.7233333333335,66.3983333333336,1.0543666666666667,0.17547568710359407,1.2473841135430326
scifact,LinUCB selected-action replay,473,bm25_keep,bm25_keep,1.5,1.5,0.0,502.8250000000032,569.2233333333335,66.3983333333336,1.0543666666666667,0.17721518987341772,1.2504641527419844
scifact,LinUCB selected-action replay,474,hybrid_keep,dense_keyword,1.22,1.5,0.28,504.0450000000032,570.7233333333335,66.6783333333336,1.0787666666666667,0.17684210526315788,1.248893495887024
scifact,LinUCB selected-action replay,475,bm25_keep,bm25_keep,1.5,1.5,0.0,505.5450000000032,572.2233333333335,66.6783333333336,1.0893666666666666,0.17857142857142858,1.2519286777183174
scifact,LinUCB selected-action replay,476,hybrid_keep,bm25_keep,-0.03,0.0,0.03,505.5150000000032,572.2233333333335,66.7083333333336,1.0887666666666667,0.17819706498951782,1.2503652291633622
scifact,LinUCB selected-action replay,477,hybrid_keep,bm25_keep,1.22,1.5,0.28,506.73500000000325,573.7233333333335,66.9883333333336,1.0837666666666665,0.17782426778242677,1.2488056669591416
scifact,LinUCB selected-action replay,478,bm25_keep,bm25_keep,0.0,0.0,0.0,506.73500000000325,573.7233333333335,66.9883333333336,1.0837666666666665,0.17954070981210857,1.251800262982575
scifact,LinUCB selected-action replay,479,hybrid_keep,bm25_keep,1.47,1.5,0.030000000000000027,508.2050000000033,575.2233333333335,67.0183333333336,1.0831666666666666,0.17916666666666667,1.2502478532250418
scifact,LinUCB selected-action replay,480,bm25_keep,bm25_keep,1.5,1.5,0.0,509.7050000000033,576.7233333333335,67.0183333333336,1.1137666666666666,0.18087318087318088,1.253199517078586
scifact,LinUCB selected-action replay,481,dense_keep,bm25_keep,0.0,1.125,1.125,509.7050000000033,577.8483333333335,68.1433333333336,1.1143666666666667,0.18049792531120332,1.2567590473684664
scifact,LinUCB selected-action replay,482,dense_keep,bm25_keep,1.25,1.25,0.0,510.9550000000033,579.0983333333335,68.1433333333336,1.1093666666666666,0.18012422360248448,1.2602618567493362
scifact,LinUCB selected-action replay,483,hybrid_keep,bm25_keyword,1.47,1.5,0.030000000000000027,512.4250000000033,580.5983333333335,68.1733333333336,1.1143666666666665,0.1797520661157025,1.2587207378787448
scifact,LinUCB selected-action replay,484,hybrid_keep,bm25_keep,1.47,1.5,0.030000000000000027,513.8950000000033,582.0983333333335,68.2033333333336,1.1193666666666666,0.17938144329896907,1.2571833453400791
scifact,LinUCB selected-action replay,485,hybrid_keep,bm25_keep,1.47,1.5,0.030000000000000027,515.3650000000033,583.5983333333335,68.2333333333336,1.1487666666666667,0.17901234567901234,1.255649669240321
scifact,LinUCB selected-action replay,486,hybrid_keep,bm25_keep,1.22,1.5,0.28,516.5850000000033,585.0983333333335,68.5133333333336,1.1431666666666667,0.17864476386036962,1.254119699668897
scifact,LinUCB selected-action replay,487,hybrid_keep,bm25_keyword,1.47,1.5,0.030000000000000027,518.0550000000034,586.5983333333335,68.5433333333336,1.1431666666666667,0.17827868852459017,1.252593426698859
scifact,LinUCB selected-action replay,488,hybrid_keep,bm25_keep,-0.03,0.0,0.03,518.0250000000034,586.5983333333335,68.57333333333361,1.1198333333333332,0.17791411042944785,1.2510708403880366
scifact,LinUCB selected-action replay,489,dense_keep,bm25_keep,0.0,0.0,0.0,518.0250000000034,586.5983333333335,68.57333333333361,1.1031666666666666,0.17755102040816326,1.254530889734412
